Food code;Main food description;WWEIA Category number;WWEIA Category description;Energy;Protein;Carbohydrate;Total Fat;Calcium;Iron
55400010;Crepe, NFS;4404;Pancakes, waffles, French toast;224;8,85;22,02;11,29;95;1,87
55401000;Crepe, plain;4404;Pancakes, waffles, French toast;224;8,85;22,02;11,29;95;1,87
55501000;Chinese pancake;4404;Pancakes, waffles, French toast;207;4,05;45,38;0,38;17;2,32
55610300;Dumpling, no meat;4402;Biscuits, muffins, quick breads;125;3,45;20,49;3,37;142;1,57
55701000;Cake made with glutinous rice;3202;Rice mixed dishes;279;2,49;53,57;6,51;23;0,52
55702000;Idli;3202;Rice mixed dishes;128;6,36;24,98;0,35;10;0,89
55702100;Dosa, plain;4404;Pancakes, waffles, French toast;210;5,7;37,04;4,05;16;2,19
55703000;Cake made with glutinous rice and dried beans;3202;Rice mixed dishes;185;7,76;36,09;0,6;34;0,93
55801000;Funnel cake with sugar;5506;Doughnuts, sweet rolls, pastries;353;7,87;43,49;16,57;138;2,31
55801010;Funnel cake with sugar and fruit;5506;Doughnuts, sweet rolls, pastries;380;5,84;55,18;15,7;103;1,8
56104000;Pasta, vegetable, cooked;4004;Pasta, noodles, cooked grains;128;4,52;26,55;0,11;11;0,49
56112000;Noodles, cooked;4004;Pasta, noodles, cooked grains;137;4,51;25,01;2,06;12;1,46
56113000;Noodles, whole grain, cooked;4004;Pasta, noodles, cooked grains;148;5,96;29,91;1,7;13;1,71
56116000;Noodles, chow mein;5202;Crackers, excludes saltines;521;10,33;51,9;31,72;21;1,76
56116990;Long rice noodles, made from mung beans, cooked;4004;Pasta, noodles, cooked grains;84;0,04;20,66;0,01;7;0,44
56117090;Rice noodles, cooked;4004;Pasta, noodles, cooked grains;107;1,78;23,87;0,2;4;0,14
56130000;Pasta, cooked;4004;Pasta, noodles, cooked grains;157;5,76;30,68;0,92;7;1,27
56132990;Pasta, whole grain, cooked;4004;Pasta, noodles, cooked grains;148;5,95;29,89;1,7;13;1,71
56140100;Pasta, gluten free;4004;Pasta, noodles, cooked grains;179;3,2;38,05;1;2;0,22
56200300;Cereal, cooked, NFS;4804;Grits and other cooked cereals;64;2,21;11,36;1,09;12;0,68
56200410;Barley;4004;Pasta, noodles, cooked grains;139;2,2;27,23;2,74;11;1,28
56200510;Buckwheat groats;4004;Pasta, noodles, cooked grains;118;3,24;18,99;3,97;8;0,76
56200990;Grits, NFS;4804;Grits and other cooked cereals;71;1,19;12,2;1,84;4;0,45
56201050;Grits, regular or quick, made with water, NS as to fat;4804;Grits and other cooked cereals;71;1,19;12,2;1,84;4;0,45
56201051;Grits, regular or quick, made with water, no added fat;4804;Grits and other cooked cereals;58;1,2;12,41;0,28;4;0,46
56201052;Grits, regular or quick, made with water, fat added;4804;Grits and other cooked cereals;71;1,19;12,2;1,84;4;0,45
56201090;Grits, with cheese, NS as to fat;4804;Grits and other cooked cereals;108;3,56;11,36;5,28;79;0,42
56201091;Grits, with cheese, no added fat;4804;Grits and other cooked cereals;97;3,6;11,54;3,92;80;0,43
56201092;Grits, with cheese, fat added;4804;Grits and other cooked cereals;108;3,56;11,36;5,28;79;0,42
56201210;Grits, instant, made with water, no added fat;4804;Grits and other cooked cereals;65;1,38;14,84;0,4;74;7,33
56201220;Grits, instant, made with water, fat added;4804;Grits and other cooked cereals;85;1,36;14,36;2,85;72;7,09
56201230;Grits, instant, made with water, NS as to fat;4804;Grits and other cooked cereals;85;1,36;14,36;2,85;72;7,09
56201515;Cornmeal mush, NS as to fat;4804;Grits and other cooked cereals;71;1,11;12,25;1,84;4;0,64
56201516;Cornmeal mush, no added fat;4804;Grits and other cooked cereals;58;1,12;12,47;0,28;4;0,65
56201517;Cornmeal mush, fat added;4804;Grits and other cooked cereals;71;1,11;12,25;1,84;4;0,64
56201600;Masa harina, cooked;4804;Grits and other cooked cereals;97;2,26;20,5;0,99;44;1,33
56202000;Millet;4004;Pasta, noodles, cooked grains;118;3,5;23,57;1;3;0,63
56202900;Oatmeal, fast food, plain;4802;Oatmeal;80;2,6;11,9;2,54;25;0,68
56202905;Oatmeal, fast food, flavored;4802;Oatmeal;110;2,4;20,34;2,33;31;0,7
56202960;Oatmeal, NFS;4802;Oatmeal;76;2,18;11,17;2,63;12;0,67
56203056;Oatmeal, regular or quick, made with water, no added fat;4802;Oatmeal;64;2,21;11,36;1,09;12;0,68
56203057;Oatmeal, regular or quick, made with water, fat added;4802;Oatmeal;76;2,18;11,17;2,63;12;0,67
56203066;Oatmeal, regular or quick, made with milk, no added fat;4802;Oatmeal;116;5,56;16,23;3,25;135;0,68
56203067;Oatmeal, regular or quick, made with milk, fat added;4802;Oatmeal;128;5,48;15,95;4,75;133;0,67
56203076;Oatmeal, regular or quick, made with non-dairy milk, no added fat;4802;Oatmeal;95;3,35;14,42;2,71;163;1
56203077;Oatmeal, regular or quick, made with non-dairy milk, fat added;4802;Oatmeal;107;3,31;14,18;4,21;160;0,98
56203086;Oatmeal, instant, plain, made with water, no added fat;4802;Oatmeal;68;2,26;13,15;1,3;69;4,68
56203087;Oatmeal, instant, plain, made with water, fat added;4802;Oatmeal;88;2,2;12,74;3,72;67;4,53
56203096;Oatmeal, instant, plain, made with milk, no added fat;4802;Oatmeal;111;4,96;17,07;3,04;168;4,68
56203097;Oatmeal, instant, plain, made with milk, fat added;4802;Oatmeal;129;4,81;16,52;5,4;163;4,53
56203106;Oatmeal, instant, plain, made with non-dairy milk, no added fat;4802;Oatmeal;94;3,18;15,62;2,6;190;4,93
56203107;Oatmeal, instant, plain, made with non-dairy milk, fat added;4802;Oatmeal;113;3,09;15,12;4,98;185;4,78
56203130;Oatmeal, instant, maple flavored, no added fat;4802;Oatmeal;102;2,44;20,23;1,25;70;2,73
56203135;Oatmeal, instant, maple flavored, fat added;4802;Oatmeal;119;2,38;19,64;3,45;69;2,65
56203155;Oatmeal, instant, fruit flavored, no added fat;4802;Oatmeal;100;2,34;20,09;1,19;67;2,62
56203160;Oatmeal, instant, fruit flavored, fat added;4802;Oatmeal;117;2,29;19,51;3,4;66;2,55
56203555;Oatmeal, reduced sugar;4802;Oatmeal;85;2,35;16,62;1,28;70;3,73
56203610;Oatmeal, multigrain;4802;Oatmeal;56;2,12;12,19;0,46;9;0,46
56204000;Quinoa, NS as to fat;4004;Pasta, noodles, cooked grains;146;4,2;20,22;5,42;17;1,42
56204005;Quinoa, no added fat;4004;Pasta, noodles, cooked grains;120;4,38;21,21;1,91;17;1,48
56204010;Quinoa, fat added;4004;Pasta, noodles, cooked grains;146;4,2;20,22;5,42;17;1,42
56205000;Rice, cooked, NFS;4002;Rice;129;2,67;27,99;0,28;10;1,19
56205001;Rice, white, cooked, NS as to fat;4002;Rice;129;2,67;27,99;0,28;10;1,19
56205002;Rice, white, cooked, made with oil;4002;Rice;151;2,6;27,19;3,12;10;1,16
56205004;Rice, white, cooked, made with butter;4002;Rice;147;2,62;27,2;2,61;11;1,16
56205006;Rice, white, cooked, made with margarine;4002;Rice;142;2,6;27,22;2,12;10;1,16
56205007;Rice, white, cooked, fat added, NS as to fat type;4002;Rice;148;2,6;27,2;2,77;10;1,16
56205008;Rice, white, cooked, no added fat;4002;Rice;129;2,67;27,99;0,28;10;1,19
56205011;Rice, brown, cooked, NS as to fat;4002;Rice;123;2,44;25,76;1,11;5;0,4
56205012;Rice, brown, cooked, fat added, made with oil;4002;Rice;141;2,38;25,16;3,41;5;0,39
56205014;Rice, brown, cooked, made with butter;4002;Rice;137;2,4;25,16;3;6;0,39
56205016;Rice, brown, cooked, made with margarine;4002;Rice;134;2,38;25,18;2,6;6;0,39
56205017;Rice, brown, cooked, fat added, NS as to fat type;4002;Rice;138;2,38;25,16;3,12;6;0,39
56205018;Rice, brown, cooked, no added fat;4002;Rice;123;2,43;25,76;1,11;5;0,4
56205050;Cream of rice;4804;Grits and other cooked cereals;69;1,17;15,28;0,09;4;5,01
56205060;Rice, cooked, with milk;4002;Rice;144;5,13;25,01;2,31;133;1,03
56205070;Rice, sweet, cooked with honey;4002;Rice;139;2,52;31,12;0,26;10;1,14
56205101;Congee;4002;Rice;39;0,8;8,4;0,08;5;0,36
56205130;Yellow rice, cooked, NS as to fat;4002;Rice;88;1,8;19,1;0,45;12;0,62
56205150;Yellow rice, cooked, no added fat;4002;Rice;88;1,8;19,1;0,45;12;0,62
56205170;Yellow rice, cooked, fat added;4002;Rice;103;1,76;18,7;2,43;11;0,6
56205190;Rice, white, cooked, glutinous;4002;Rice;96;2,01;20,97;0,19;2;0,14
56205205;Rice, wild, 100%, cooked, NS as to fat;4002;Rice;122;3,86;20,63;3,08;3;0,58
56205210;Rice, wild, 100%, cooked, no added fat;4002;Rice;100;3,97;21,21;0,34;3;0,6
56205215;Rice, wild, 100%, cooked, fat added;4002;Rice;122;3,86;20,63;3,08;3;0,58
56205300;Rice, white and wild, cooked, no added fat;4002;Rice;79;1,82;17,22;0,16;9;0,81
56205310;Rice, brown and wild, cooked, no added fat;4002;Rice;120;2,89;24,9;0,88;3;0,56
56205320;Rice, white and wild, cooked, fat added;4002;Rice;112;2,17;20,62;2,14;11;0,98
56205330;Rice, white and wild, cooked, NS as to fat;4002;Rice;112;2,17;20,62;2,14;11;0,98
56205340;Rice, brown and wild, cooked, fat added;4002;Rice;138;2,82;24,31;3,24;3;0,55
56205350;Rice, brown and wild, cooked, NS as to fat;4002;Rice;112;2,2;19,9;2,72;6;0,34
56205410;Rice, white, cooked with fat, Puerto Rican style;4002;Rice;200;2,84;31,9;6,3;14;1,64
56206990;Cream of wheat, NFS;4804;Grits and other cooked cereals;65;1,44;10,39;1,8;86;3,69
56207016;Cream of wheat, regular or quick, made with water, no added fat;4804;Grits and other cooked cereals;51;1,45;10,57;0,21;87;3,76
56207017;Cream of wheat, regular or quick, made with water, fat added;4804;Grits and other cooked cereals;65;1,44;10,39;1,8;86;3,69
56207030;Cream of wheat, instant, made with water, no added fat;4804;Grits and other cooked cereals;67;1,52;14,42;0,21;54;4,11
56207060;Cream of wheat, instant, made with water, fat added;4804;Grits and other cooked cereals;82;1,5;14,06;2,09;53;4,01
56207110;Bulgur, no added fat;4004;Pasta, noodles, cooked grains;83;3,06;18,48;0,24;10;0,96
56207120;Bulgur, fat added;4004;Pasta, noodles, cooked grains;121;2,9;17,31;5,07;11;0,9
56207130;Bulgur, NS as to fat;4004;Pasta, noodles, cooked grains;83;3,06;18,48;0,24;10;0,96
56207160;Couscous, plain, cooked;4004;Pasta, noodles, cooked grains;111;3,77;23,11;0,16;8;0,38
56207200;Whole wheat cereal, cooked;4804;Grits and other cooked cereals;47;1,55;10,39;0,28;9;0,44
56207370;Wheat cereal, chocolate flavored, cooked;4804;Grits and other cooked cereals;49;1,79;10,96;0,47;11;0,63
56208500;Oat bran cereal, cooked;4804;Grits and other cooked cereals;46;3,21;12,28;1,3;14;0,95
57100100;Cereal, ready-to-eat, NFS;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);379;7,74;77,71;4,01;182;15,55
57103100;Cereal, O's, flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);385;8,62;75,99;5,37;353;11,73
57119000;Cereal, crunch;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);398;4,31;82,08;5,53;8;9,92
57123000;Cereal, O's, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);374;12,42;67,92;6,17;368;30,87
57124200;Cereal, chocolate puffs;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);388;5,39;81,02;4,98;169;10,27
57125000;Cereal, cinnamon toast;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);414;5,88;75,23;9,92;327;9,4
57126000;Cereal, chocolate crispy;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);380;5,35;81,85;4,24;10;9,56
57132000;Cereal, corn squares;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);369;7,88;77,14;2,61;330;28,47
57134000;Cereal, corn flakes, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);365;6,4;79,52;1,6;4;28,01
57137000;Cereal, corn puffs;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);371;7,74;77,82;2,57;324;27,99
57151000;Cereal, rice crispy, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);358;6,96;79,81;1,21;8;26,69
57207000;Cereal, bran flakes, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);361;9,65;75,03;2,42;19;28,1
57214000;Cereal, shredded wheat, flavored;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);367;9,52;78,92;1,41;18;27,72
57216000;Cereal, rice crispy, flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);372;4,95;86,01;0,92;6;9,12
57221700;Cereal, fruit rings;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);383;5,14;82,24;3,23;5;9,68
57223000;Cereal, fruit crispy;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);384;4,28;82,9;3,89;5;0,15
57227000;Cereal, granola;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);420;9,82;67,35;13,01;51;3,07
57237100;Cereal, oat bunches;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);392;7,43;76,25;6,06;15;28,22
57240100;Cereal, corn squares, flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);380;5,58;80,74;3,32;325;9,8
57241000;Cereal, O's, honey nut;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);385;8,62;75,99;5,37;353;11,73
57301600;Cereal, multigrain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);373;11,64;73,96;3,59;28;10,96
57304100;Cereal, oat squares;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);379;10,4;73,27;5,22;358;30,08
57305150;Cereal, frosted oats with marshmallows;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);372;8,17;76,61;4,07;357;11,73
57308400;Cereal, O's, multigrain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);373;8,54;76,24;3,76;342;46,58
57329000;Cereal, bran flakes, flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);353;8,13;78,74;1,18;24;9,85
57336000;Cereal, rice squares;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);357;7,01;77,43;2,19;323;26,87
57344000;Cereal, K's, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);356;19,04;68,01;1,58;36;29,31
57344010;Cereal, K's, flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);363;7,33;80,94;1,15;12;26,99
57347000;Cereal, flavored puffs;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);380;5,66;83,81;2,16;8;9,61
57348000;Cereal, corn flakes, flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);375;4,77;84,68;1,27;3;9,9
57401100;Cereal, O's, NFS;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);379;10,52;71,96;5,77;360;21,3
57411000;Cereal, wheat squares;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);356;10,48;75,04;1,52;338;27,83
57412000;Wheat germ;9999;Not included in a food category;382;29,1;49,6;10,7;45;9,09
57416000;Cereal, plain puffs;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);357;9,5;77,2;1,66;13;0,86
57417000;Cereal, shredded wheat, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);358;11,88;73,85;1,68;22;1,17
57418000;Cereal, wheat flakes;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);359;10,06;76,27;1,47;19;27,62
57420100;Cereal, other, NFS;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);381;6,88;78,46;4,44;116;16,06
57420110;Cereal, other, plain;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);370;9,41;73,72;3,89;186;29,44
57420120;Cereal, other, fruit flavored;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);383;4,71;82,57;3,56;5;4,92
57420130;Cereal, other, chocolate;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);384;5,37;81,44;4,61;90;9,92
57420140;Cereal, other, peanut butter;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);422;7,34;73,05;11,1;331;10,25
57420150;Cereal, other, honey;4602;Ready-to-eat cereal, higher sugar (>21.2g/100g);388;8,02;76,12;5,71;184;19,98
57420160;Cereal, reduced sugar;4604;Ready-to-eat cereal, lower sugar (=<21.2g/100g);376;8,42;76,89;3,67;182;10,75
57601100;Wheat bran;9999;Not included in a food category;216;15,55;64,51;4,25;73;10,57
57602100;Oats, raw;9999;Not included in a food category;379;13,15;67,7;6,52;52;4,25
57602500;Cereal, oat bran, ready-to-eat;9999;Not included in a food category;403;10,4;68,34;10,15;42;12,27
57801000;Baby Toddler cereal, barley, dry;9002;Baby food: cereals;376;13,2;69,4;6,6;643;48,21
57804000;Baby Toddler cereal, oatmeal, dry;9002;Baby food: cereals;394;10,99;73,48;6,36;1160;64,1
57805000;Baby Toddler cereal, rice, dry;9002;Baby food: cereals;390;6,65;83,14;2,19;860;53,01
57805090;Baby Toddler cereal, rice with fruit, dry;9002;Baby food: cereals;388;6,51;83,4;2,17;818;50,42
57806000;Baby Toddler cereal, multigrain with fruit, dry;9002;Baby food: cereals;404;6,53;80,47;6,43;761;28,56
57806050;Baby Toddler cereal, multigrain, dry;9002;Baby food: cereals;407;6,67;80,06;6,67;800;30
57806100;Baby Toddler cereal, oatmeal with fruit, dry;9002;Baby food: cereals;392;10,64;74,22;6,13;1103;60,95
57820000;Baby Toddler cereal, NFS;9002;Baby food: cereals;89;1,92;18,4;0,96;39;2,29
57820100;Baby Toddler cereal, rice, ready-to-eat;9002;Baby food: cereals;73;1,38;16,09;0,3;35;2,16
57820200;Baby Toddler cereal, oatmeal, ready-to-eat;9002;Baby food: cereals;76;2,54;13,77;1,3;55;3,24
57820300;Baby Toddler cereal, multigrain, ready-to-eat;9002;Baby food: cereals;75;1,87;15;0,89;37;1,56
57822000;Baby Toddler cereal, multigrain with fruit, ready-to-eat;9002;Baby food: cereals;88;1,46;19,24;0,68;26;1,14
57823000;Baby Toddler cereal, oatmeal with fruit, ready-to-eat;9002;Baby food: cereals;89;1,92;18,4;0,96;39;2,29
57824000;Baby Toddler cereal, rice with fruit, ready-to-eat;9002;Baby food: cereals;87;1,12;19,98;0,27;25;1,54
58100360;Chilaquiles;3506;Other Mexican mixed dishes;195;10,63;14,9;10,67;196;0,92
58101830;Frito pie;3506;Other Mexican mixed dishes;328;9,96;26,32;20,98;184;1,24
58101835;Mexican pizza;3506;Other Mexican mixed dishes;249;15,47;15,3;13,94;69;1,61
58101930;Taco or tostada salad with meat;3502;Burritos and tacos;179;7,45;16,49;9,32;84;1,82
58101935;Taco or tostada salad with chicken;3502;Burritos and tacos;167;7,83;16,29;8,02;82;1,59
58101940;Taco or tostada salad, meatless;3502;Burritos and tacos;163;5,28;19,3;7,36;87;1,8
58101945;Taco or tostada salad with meat and sour cream;3502;Burritos and tacos;181;6,91;15,12;10,4;87;1,59
58101950;Taco or tostada salad with chicken and sour cream;3502;Burritos and tacos;171;7,24;14,96;9,26;85;1,4
58101955;Taco or tostada salad, meatless with sour cream;3502;Burritos and tacos;167;5;17,56;8,7;90;1,58
58102000;Taco, NFS;3502;Burritos and tacos;246;15,31;15,62;13,56;54;1,65
58102010;Taco, corn tortilla, beef, cheese;3502;Burritos and tacos;249;15,47;15,3;13,94;69;1,61
58102020;Taco, corn tortilla, beef, with beans, cheese;3502;Burritos and tacos;212;10,63;19,14;10,61;72;1,43
58102030;Taco, corn tortilla, pork, cheese;3502;Burritos and tacos;251;14,82;15,3;14,5;72;1,25
58102040;Taco, corn tortilla, pork, with beans, cheese;3502;Burritos and tacos;214;10,31;19,14;10,89;74;1,25
58102050;Taco, corn tortilla, chicken, cheese;3502;Burritos and tacos;211;16,23;15,3;9,6;63;0,8
58102060;Taco, corn tortilla, chicken, with beans, cheese;3502;Burritos and tacos;193;11,02;19,14;8,44;69;1,02
58102070;Taco, corn tortilla, with beans, cheese;3502;Burritos and tacos;176;5,8;22,99;7,28;76;1,24
58102110;Taco, flour tortilla, beef, cheese;3502;Burritos and tacos;257;16,71;18,87;12,27;97;2,57
58102120;Taco, flour tortilla, beef, with beans, cheese;3502;Burritos and tacos;221;11,85;22,73;8,92;100;2,39
58102130;Taco, flour tortilla, pork, cheese;3502;Burritos and tacos;260;16,06;18,87;12,83;100;2,21
58102140;Taco, flour tortilla, pork, with beans, cheese;3502;Burritos and tacos;222;11,53;22,73;9,2;102;2,21
58102150;Taco, flour tortilla, chicken, cheese;3502;Burritos and tacos;220;17,48;18,87;7,91;91;1,76
58102160;Taco, flour tortilla, chicken, with beans, cheese;3502;Burritos and tacos;202;12,24;22,73;6,74;97;1,98
58102170;Taco, flour tortilla, with beans, cheese;3502;Burritos and tacos;184;6,99;26,59;5,57;104;2,2
58102210;Taco, fish;3502;Burritos and tacos;275;11,62;22,99;15,29;42;1,14
58102220;Taco, meat, no cheese;3502;Burritos and tacos;243;15,15;15,94;13,18;40;1,69
58102230;Taco, meat, with beans, no cheese;3502;Burritos and tacos;205;10,07;19,98;9,68;43;1,5
58102240;Taco, with beans, no cheese;3502;Burritos and tacos;167;5;24,01;6,18;47;1,3
58102250;Taco, cheese only;3502;Burritos and tacos;275;12,19;27,75;13,45;314;0,76
58102300;Burrito, NFS;3502;Burritos and tacos;219;11,12;23,87;8,54;104;2,38
58102310;Burrito, beef, cheese;3502;Burritos and tacos;267;13,28;28,33;10,68;121;2,79
58102320;Burrito, beef, with rice, cheese;3502;Burritos and tacos;231;10,44;28,24;8,03;99;2,31
58102330;Burrito, beef, with beans, cheese;3502;Burritos and tacos;219;11,12;23,87;8,54;104;2,38
58102340;Burrito, beef, with beans and rice, cheese;3502;Burritos and tacos;225;10,78;26,05;8,29;102;2,34
58102410;Burrito, pork, cheese;3502;Burritos and tacos;268;12,89;28,33;11,02;123;2,58
58102420;Burrito, pork, with rice, cheese;3502;Burritos and tacos;232;10,17;28,24;8,26;100;2,16
58102430;Burrito, pork, with beans, cheese;3502;Burritos and tacos;220;10,85;23,87;8,78;106;2,23
